Condition,RID,Kapp,Rep
Acetate,41876,35.65487925222652,72
Acetate,25237,54.16948274688659,72
Acetate,28026,803.8303090807852,72
Acetate,11040,1348.7515786636736,72
Acetate,18301,16.898357729186852,72
Acetate,14729,21.971376437344183,72
Acetate,28062,4.4172516854179396,72
Acetate,41916,15.769495738727755,72
Acetate,40523,127.44365785736773,72
Acetate,17941,1551.1442636439535,72
Acetate,13493,4.635651444841623,72
Acetate,cyt_c,6500.03764380365,72
Acetate,30699,26.348256036513945,72
Acetate,24801,149.3134914530985,72
Acetate,32271,54.91352337846949,72
Acetate,12556,12.085885514477315,72
Acetate,14053,7.201462230174388,72
Acetate,35323,298.6825763239855,72
Acetate,41812,281.7444920384049,72
Acetate,11960,286.42428632587337,72
Acetate,25588,996.1977681357835,72
Acetate,33799,10.980482680636278,72
Acetate,27682,50.818810910832326,72
Acetate,24576,2937.5227860497644,72
Acetate,10152,1336.9478232095025,72
Acetate,41880,281.7274180058889,72
Acetate,13509,33.03354197103979,72
Acetate,64820,15.127966395702051,72
Acetate,18445,87.68992978630592,72
Acetate,11708,7.954547822397794,72
Acetate,24825,7.645677660725595,72
Acetate,19833,218.5201113535219,72
Acetate,21208,236.36696426972645,72
Acetate,34799,19.711380075318587,72
Acetate,13429,78.72401790011213,72
Acetate,18473,8.809411794684612,72
Acetate,26426,22.163108423068106,72
Acetate,23700,186.24442707900846,72
Acetate,27786,703.6664167325258,72
Acetate,28054,358.1914925932776,72
Acetate,41528,804.1516225305498,72
Acetate,15761,83.8224149862652,72
Acetate,12248,1.2143086010891915,72
Acetate,17053,25.453741068952052,72
Acetate,27686,499.2874649644293,72
Acetate,15093,0.6155186584246094,72
Acetate,14717,24.32703056210955,72
Acetate,22992,60.83613697552045,72
Acetate,23104,3.540919301787102,72
Acetate,34851,24.50573055676592,72
Acetate,18049,3.853358219444046,72
Acetate,15841,8307.844950440578,72
Acetate,41888,26.385079923689542,72
Acetate,23776,7.058581114945336,72
Acetate,10748,10218.314094925525,72
Acetate,32287,597.0857245133668,72
Acetate,14629,6.428785791994662,72
Acetate,24809,471.3403920840755,72
Acetate,11612,637.8515447701116,72
Acetate,17817,46.61071986048162,72
Acetate,37751,1379.0446264417258,72
Acetate,28374,3.337636803340338,72
Acetate,41896,1116.672766647291,72
Acetate,31255,44.80558512165543,72
Acetate,27710,93.32969464735659,72
Acetate,18157,1637.548779051759,72
Acetate,14877,180.99493575095363,72
Acetate,23032,564.9500178766066,72
Acetate,15393,35.25205344399449,72
Acetate,27694,131.6572733181347,72
Acetate,18617,196.84730749868473,72
Acetate,19513,71.03070052973443,72
Acetate,12813,3.544873553738962,72
Acetate,14109,14.195871575995747,72
Acetate,15009,85.27504939099701,72
Acetate,41808,309.72106745465584,72
Acetate,13985,1.4427117703304324,72
Acetate,32171,61.189712451554946,72
Acetate,12536,20.93408625240434,72
Acetate,19821,2.2834795800426355,72
Acetate,23780,2610.982012302147,72
Acetate,23176,1147.0368620497297,72
Acetate,27626,1793.1762108061018,72
Acetate,18437,71.05584142963396,72
Acetate,15481,15.844467399101537,72
Acetate,11308,9.997092147036206,72
Acetate,19381,1149.2513251517155,72
Acetate,41892,6.878148258677743,72
Acetate,10508,1.3946332902245266,72
Acetate,22628,113.78927699006677,72
Acetate,10164,122.55599145930094,72
Acetate,13701,3.104678648057186,72
Acetate,41840,3620.0185685078072,72
Acetate,13801,11.989548750390988,72
Acetate,27678,24.33407914757937,72
Acetate,12228,2.6329062091020017,72
Acetate,19453,5300.625941964354,72
Acetate,41908,75.02819733220828,72
Acetate,41912,448.1483181175495,72
Acetate,12641,429.4049039476876,72
Acetate,31843,37.88837033356132,72
Acetate,21588,13.272411275252482,72
Acetate,16249,166.30086404814045,72
Acetate,25249,5412.216325463488,72
Acetate,10840,4.386380129562151,72
Acetate,13725,31.999317346798897,72
Acetate,20700,118.622641645293,72
Acetate,14089,79.39006489303685,72
Acetate,21824,348.31803828868334,72
Acetate,15901,34.528775257043094,72
Acetate,17129,3.7112451889103792,72
Acetate,41792,146.08934632503858,72
Acetate,22668,7.635870485533876,72
Acetate,10380,183.65372081665834,72
Acetate,12973,357.90638515766955,72
Acetate,76647,42.14197725487265,72
Acetate,11172,2.0567506674583242,72
Acetate,13717,39.39362140684445,72
Acetate,41868,62.75393716248612,72
Acetate,16809,5053.572885710218,72
Acetate,24284,8.540885886136472,72
Acetate,24560,10.017375686208629,72
Acetate,41872,8.534049890510381,72
Acetate,15941,128.41129353913445,72
Acetate,25209,4.277807390333524,72
Acetate,41844,764.7092922937842,72
Acetate,23448,4.324667743196809,72
Acetate,19317,31.406437305020567,72
Acetate,25098,55.96909013461341,72
Acetate,10248,24.512539305232245,72
Acetate,27674,554.1027834019958,72
Acetate,Na_ATPsynthase,34598.80459215546,72
Acetate,23676,4.276464342970872,72
Acetate,23372,4.024758346115056,72
Acetate,12460,10877.196617749809,72
Alanine,15469,2.6447046987632934,106
Alanine,oad,95.03626131194375,106
Alanine,11224,0.35024383829979894,106
Alanine,22812,508.1872849737333,106
Alanine,16429,2.4334205262858233,106
Alanine,15101,7.720453259775272,106
Alanine,27738,1683.9827259570263,106
Alanine,17453,22.200154096117103,106
Alanine,11724,8.1323431663874,106
Alanine,41864,461.16978622191067,106
Alanine,28034,303.73065039268556,106
Alanine,18321,233.53426199350622,106
Alanine,21256,6.376662785809348,106
Alanine,26522,75.47079727797554,106
Alanine,21096,18238.3535485031,106
Alanine,27654,164.32690932007674,106
Alanine,22144,136.05920213189373,106
Alanine,12821,40.696740403436905,106
Alanine,13517,27.214965150764538,106
Alanine,12653,1187.6537308425143,106
Alanine,28042,9079.162435008455,106
Alanine,41928,432.69570670537667,106
Alanine,12172,1636.2358508914274,106
Alanine,13193,59.46456621319966,106
Alanine,23920,12.676832971650425,106
Alanine,14801,28.907795391135743,106
Alanine,18681,3.5102234667325254,106
Alanine,17661,62.785728964521056,106
Alanine,13925,14.825036544777033,106
Alanine,11816,871.4440164715977,106
Alanine,16597,35.85713849196479,106
Alanine,27551,195.1020750409851,106
Alanine,13897,6.254837385538261,106
Alanine,28442,6.149213621923525,106
Alanine,17089,224.0432164395968,106
Alanine,21432,30.006990389185532,106
Alanine,41848,452.23451471541966,106
Alanine,41884,59.3562559327785,106
Alanine,41820,155.685190429101,106
Alanine,32715,94.77216457478389,106
Alanine,17325,12.40158012766336,106
Alanine,41804,643.8710650735011,106
Alanine,11768,1.1026897089827954,106
Alanine,42424,8.959413025578458,106
Alanine,21524,4.348266140004694,106
Alanine,23476,0.9597689256293223,106
Alanine,23864,1093.5188092174178,106
Alanine,31139,92.42555730200573,106
Alanine,17737,34.481217259761735,106
Alanine,cyt_bd,0.8036626957290648,106
Alanine,H_ATPsynthase,1502.3716855164942,106
Alanine,24793,2.8721245252288945,106
Alanine,41852,78.7078492232947,106
Alanine,18133,0.5199896944390631,106
Alanine,21624,24.145207644155455,106
Alanine,13233,215.9049124436777,106
Alanine,19541,6.626093173178643,106
Alanine,27822,14.778288613915624,106
Alanine,12605,32.53231364432241,106
Alanine,21020,29.65159303829032,106
Alanine,28362,5636.6552184321845,106
Alanine,18253,303.0164773301851,106
Alanine,22192,329.0122792928215,106
Alanine,20013,165.67019000581647,106
Alanine,33023,566.1177715459024,106
Alanine,15753,5.0774787932156515,106
Alanine,11064,47.783414050865375,106
Alanine,41860,1297.9052424269642,106
Alanine,glycogen_synthase,40.67657171585673,106
Alanine,cyt_bc1,1148.8969507197755,106
Alanine,41920,964.3152680803415,106
Alanine,12080,14.68133997251493,106
Alanine,11364,93.55808146325,106
Alanine,15985,1414.8778051303457,106
Alanine,35331,677.5976897463837,106
Alanine,13869,123.24519816900626,106
Alanine,30187,22.62357579765338,106
Alanine,21540,257.9102615430102,106
Alanine,22408,1.7085941799002562,106
Alanine,24296,102.03046738023384,106
Alanine,33803,21.05389387885232,106
Alanine,70295,1621.1508076677012,106
Alanine,41856,166.3234575959012,106
Alanine,28438,2.7835317962188375,106
Alanine,28030,109.34938442574119,106
Alanine,14329,276.70346566891834,106
Alanine,22608,153.54399424412728,106
Alanine,23288,11.533016786898143,106
Alanine,18405,436.01217963041745,106
Alanine,41832,668.9009694160407,106
Alanine,43604,18.355665559373847,106
Alanine,10532,0.559505349294048,106
Alanine,41836,53.4153569014689,106
Alanine,10300,65.91657400610363,106
Alanine,41924,780.566233119192,106
Alanine,11600,12.33174617206593,106
Alanine,41900,213.48565330036624,106
Alanine,28066,104.72143397135179,106
Alanine,38215,5930.547700170394,106
Alanine,24400,81.55819489456745,106
Alanine,29379,29.625121079302474,106
Alanine,41904,2743.5184278488614,106
Alanine,19597,196.1192747734875,106
Alanine,20049,223.29880215378765,106
Alanine,28038,662.3174150303919,106
Alanine,12104,307.18107765346326,106
Alanine,21732,0.9053674145138683,106
Alanine,13121,17.982742639034424,106
Alanine,14465,4.1994525185562175,106
Alanine,27658,212.66553061352027,106
Alanine,18585,86305.88529091446,106
Alanine,23744,1.084390135352819,106
Alanine,14829,1505.2431705601687,106
Alanine,20345,10.420122364009273,106
Alanine,15609,278.9424938940223,106
Alanine,20445,1.4578870730738736,106
Alanine,24152,25.47083696188228,106
Alanine,14657,281.42601459639974,106
Alanine,13245,877.5464416136456,106
Alanine,16853,59.475728438162676,106
Alanine,23424,9.43059626033635,106
Alanine,41828,711.9703388363235,106
Alanine,11692,6275.807030157431,106
Alanine,20780,487.9918705905651,106
Alanine,23536,4.1492690314609995,106
Alanine,10228,112.76526669870532,106
Alanine,20249,0.47051815856135926,106
Alanine,28582,23.95529623163983,106
Alanine,16845,2378.394606833531,106
Alanine,19361,127.03678367966877,106
Alanine,12120,32.111681628364494,106
Alanine,nqr,1107.7328550010825,106
Alanine,11596,363.40114478859755,106
Alanine,27690,24.72776873373398,106
Alanine,22828,0.9715654532352164,106
Alanine,21968,19.74645461705871,106
Alanine,34171,2.407985598237693,106
Alanine,13677,326.27146517473096,106
Alanine,14905,41.649485635526716,106
Alanine,11352,328.6962710064259,106
Alanine,31227,12.200064577302797,106
Alanine,10116,6.315074649030228,106
Alanine,24813,39.28701126122,106
Alanine,rnf,25.33710249892743,106
Alanine,18793,188.36070388653621,106
Alanine,16169,98.5892761468671,106
Alanine,22332,1699.8895989868593,106
Alanine,10040,30.732280103756295,106
Alanine,76495,0.597269634819254,106
Alanine,18181,1584.0859117917164,106
Alanine,17277,853.4874785094171,106
Alanine,41824,1410.9844055160186,106
Alanine,41876,71.61883349333485,106
Alanine,25237,30.91131537439082,106
Alanine,28026,2455.692183890352,106
Alanine,11040,458.51751702513695,106
Alanine,18301,19.103177548964997,106
Alanine,14729,45.283893035112726,106
Alanine,28062,9.40754326959718,106
Alanine,41916,30.636447705721682,106
Alanine,40523,25.17078555119551,106
Alanine,17941,37.560560426113575,106
Alanine,13493,200.28817148151248,106
Alanine,cyt_c,2669.7891665361444,106
Alanine,24801,1161.1042244079897,106
Alanine,32271,4.518212512049981,106
Alanine,12556,47.947449191442225,106
Alanine,14053,13.078509640507976,106
Alanine,41812,936.032171197714,106
Alanine,11960,19.122442252423287,106
Alanine,25588,738.4070618873774,106
Alanine,33799,1177.69940312981,106
Alanine,27682,77.93949774341301,106
Alanine,24576,171.40193051002066,106
Alanine,10152,2444.975261996229,106
Alanine,41880,1051.2721504545898,106
Alanine,13509,21.652766475702695,106
Alanine,18445,3.4591001775183328,106
Alanine,11708,9.017475225739634,106
Alanine,24825,210.73059743650515,106
Alanine,19833,1067.1790455272196,106
Alanine,16293,76.72480436137825,106
Alanine,21208,476.4115752784706,106
Alanine,13429,141.90838094190278,106
Alanine,18473,20.202616841789116,106
Alanine,23700,419.7671160279646,106
Alanine,27786,257.71953236884775,106
Alanine,28054,67.14374843376257,106
Alanine,15761,18.665252408210968,106
Alanine,12248,1.5701272154582846,106
Alanine,17053,12.200705177102316,106
Alanine,27686,304.26333148249375,106
Alanine,15093,2317.7194505292705,106
Alanine,14717,12.995276050017374,106
Alanine,23104,8.031603025970874,106
Alanine,18049,10.308513919523214,106
Alanine,15841,2.6103552454195698,106
Alanine,41888,72.61641942078762,106
Alanine,23776,10.167920998133127,106
Alanine,10748,7022.316137552103,106
Alanine,14629,3.0722122515011754,106
Alanine,61092,178.59633584944342,106
Alanine,24809,399.58831844845156,106
Alanine,17817,50.60213089951487,106
Alanine,37751,192.41219055664217,106
Alanine,28374,5.1944439170488215,106
Alanine,41896,457.42490261731353,106
Alanine,31255,19.45435420982725,106
Alanine,27710,320.62791782555587,106
Alanine,19521,1900.1928862455718,106
Alanine,14877,211.00182027391313,106
Alanine,23032,1276.2324216208647,106
Alanine,15393,70.17208067498544,106
Alanine,27694,822.1714070497115,106
Alanine,18617,32.2102311647947,106
Alanine,10676,5.163832561623657,106
Alanine,12813,56.71540741691161,106
Alanine,14109,28.295438628666282,106
Alanine,41808,2341.814909385629,106
Alanine,13985,3.895776337287195,106
Alanine,27758,34.798910770904754,106
Alanine,12536,201.7395082957153,106
Alanine,19821,3.192110220041155,106
Alanine,23780,630.4992784578786,106
Alanine,18437,181.30708312396595,106
Alanine,27626,1711.7681985928828,106
Alanine,15481,18.85986152353018,106
Alanine,11308,14.83266281438576,106
Alanine,19381,227.88191238911054,106
Alanine,41892,6.119528903464849,106
Alanine,10508,0.9412140816275533,106
Alanine,22628,141.4240536317584,106
Alanine,10164,349.4669840243842,106
Alanine,13701,4.337918064951898,106
Alanine,76499,2.647163249283696,106
Alanine,41840,2223.493704643724,106
Alanine,13801,13.295783224612816,106
Alanine,27678,244.25993463158468,106
Alanine,12228,2.5850319675431432,106
Alanine,21588,5.946369683861546,106
Alanine,41908,203.4016078685091,106
Alanine,41912,431.06984043878197,106
Alanine,12641,980.6080665241296,106
Alanine,25181,2.2226840482607493,106
Alanine,16249,2537.2506352143314,106
Alanine,25249,421.90011388605996,106
Alanine,10840,8.66107946495415,106
Alanine,13725,166.43217420768977,106
Alanine,20700,1510.2406516517294,106
Alanine,14089,0.6105117149187427,106
Alanine,21824,4138.492766501729,106
Alanine,15901,111.96228817833719,106
Alanine,17129,4.04353047660062,106
Alanine,41792,246.38218221126047,106
Alanine,22668,20.27316243966763,106
Alanine,10380,219.9575530953215,106
Alanine,12973,23.39652012339907,106
Alanine,11172,2.67340224799152,106
Alanine,13717,37.92848757357655,106
Alanine,41868,80.84517964746213,106
Alanine,16809,915.6030288442404,106
Alanine,24284,24.61196663098427,106
Alanine,15053,35.247752329050044,106
Alanine,24560,17.287824748415126,106
Alanine,41872,17.942986595975295,106
Alanine,25209,9.213614294766794,106
Alanine,41844,721.0770266113469,106
Alanine,19317,38.078453367510924,106
Alanine,23448,4.243359371736196,106
Alanine,25098,61.850610392698236,106
Alanine,10248,71.21773552213658,106
Alanine,27674,149.5290547942759,106
Alanine,Na_ATPsynthase,6728.7044079042735,106
Alanine,23676,10.239197528970111,106
Alanine,23372,10.774318343504833,106
Alanine,12460,1763.6309198776923,106
Alanine,24488,8.631294737053112,106
Alanine,15469,2.666041052060972,154
Alanine,oad,98.24866545941755,154
Alanine,11224,0.35311871695883923,154
Alanine,22812,521.3141291652307,154
Alanine,16429,2.452850118300005,154
Alanine,15101,7.786220316394263,154
Alanine,27738,754.8041364549726,154
Alanine,17453,22.379449835079154,154
Alanine,11724,8.198161318869822,154
Alanine,41864,672.1597029543067,154
Alanine,28034,1678.981208672203,154
Alanine,18321,1625.341682498755,154
Alanine,21256,6.428794130941408,154
Alanine,26522,53.15796215580682,154
Alanine,24292,15.641880009225758,154
Alanine,27654,183.6818477560335,154
Alanine,22144,152.65573220675358,154
Alanine,12821,41.333557408994736,154
Alanine,21096,18383.150754637973,154
Alanine,13517,27.431095081442518,154
Alanine,28042,9168.828468319996,154
Alanine,41928,737.6242544246253,154
Alanine,12172,1649.31942184328,154
Alanine,13193,59.94560996488877,154
Alanine,23920,142.29280150418205,154
Alanine,14801,29.615719844855533,154
Alanine,18681,3.538189869389232,154
Alanine,17661,66.35950798860766,154
Alanine,13925,14.943206262033774,154
Alanine,11816,894.5335660034665,154
Alanine,27551,196.6506736489279,154
Alanine,41820,78.48036055700116,154
Alanine,13897,6.553443340944329,154
Alanine,28442,6.198114083144731,154
Alanine,17089,291.46460548057246,154
Alanine,21432,25.292904929039892,154
Alanine,41848,603.0076294947451,154
Alanine,41884,84.09968478343515,154
Alanine,32715,7.892103573925826,154
Alanine,31131,35.52910065966422,154
Alanine,17325,12.50554748747659,154
Alanine,41804,80.70035561726345,154
Alanine,11768,1.1116517845220637,154
Alanine,42424,107.21776901956419,154
Alanine,22068,17.43014837358673,154
Alanine,21524,4.389254383110913,154
Alanine,23476,0.9716640150857536,154
Alanine,23864,1102.2001910121746,154
Alanine,17737,34.75683855313693,154
Alanine,cyt_bd,2.0363399920744305,154
Alanine,H_ATPsynthase,27080.251976228268,154
Alanine,24793,2.895565027806265,154
Alanine,41852,62.72003402707097,154
Alanine,18133,0.5251563396919382,154
Alanine,21624,24.338377300681298,154
Alanine,13233,261.74589239855527,154
Alanine,19541,6.681223015641046,154
Alanine,27822,14.896292709587245,154
Alanine,12605,32.79452574338163,154
Alanine,21020,29.892122488217513,154
Alanine,28362,5724.658163223205,154
Alanine,18253,18623.582012059996,154
Alanine,22192,3.5855121359402977,154
Alanine,20013,167.00529961325378,154
Alanine,15753,5.1226717540730835,154
Alanine,11064,49.64933440024798,154
Alanine,41860,827.3282916262432,154
Alanine,glycogen_synthase,41.0017627744937,154
Alanine,cyt_bc1,1155.2298236256179,154
Alanine,41920,361.01802082146804,154
Alanine,12080,14.799776378405774,154
Alanine,11364,134.1503591327706,154
Alanine,15985,1331.520442287615,154
Alanine,35331,682.981891732171,154
Alanine,13869,43.51485066763128,154
Alanine,30187,22.805502820389822,154
Alanine,21540,121.5409037218217,154
Alanine,22408,2.718580925535701,154
Alanine,24296,102.8451273163404,154
Alanine,33803,52.33000886160993,154
Alanine,41856,96.1544074628581,154
Alanine,28438,2.8057242610905204,154
Alanine,28030,110.37908659923785,154
Alanine,14329,275.1695675009712,154
Alanine,22608,154.7668543916619,154
Alanine,23288,1.5592514486790376,154
Alanine,18405,653.1620812564943,154
Alanine,41832,540.7300484862252,154
Alanine,43604,18.502533391532253,154
Alanine,10532,0.564209190413066,154
Alanine,41836,84.73644911743392,154
Alanine,10300,67.54480401296432,154
Alanine,41924,137.60911552813198,154
Alanine,11600,12.430486696246161,154
Alanine,41900,145.56299628812056,154
Alanine,28066,9.160071918121842,154
Alanine,38215,978.0066620940652,154
Alanine,24400,82.21663047628316,154
Alanine,29379,30.086348725162743,154
Alanine,41904,2349.4078589885644,154
Alanine,19597,197.6772618156014,154
Alanine,20049,88.29669060286136,154
Alanine,28038,278.5268132995276,154
Alanine,12104,309.6193678984518,154
Alanine,21732,0.9130315196797089,154
Alanine,13121,18.126082611500884,154
Alanine,14465,4.2217526017966485,154
Alanine,10892,985.3450302662008,154
Alanine,27658,204.89309546690941,154
Alanine,18585,89636.03458127144,154
Alanine,23744,1.0939774101038615,154
Alanine,14829,0.10000000000000007,154
Alanine,20345,10.555120742286231,154
Alanine,15609,281.1870091133211,154
Alanine,20445,1.472352270483579,154
Alanine,24152,25.68060126826248,154
Alanine,14657,280.6272375215196,154
Alanine,13245,456.3335343296789,154
Alanine,16853,8.921700789360663,154
Alanine,23424,9.505976539482576,154
Alanine,41828,243.56700537052697,154
Alanine,20780,494.29843917346534,154
Alanine,23536,4.184786375939631,154
Alanine,10228,97.85913380801722,154
Alanine,20249,0.47446273450469695,154
Alanine,28582,25.632487183400322,154
Alanine,16845,2439.2937834012837,154
Alanine,19361,4.527964697036291,154
Alanine,12120,32.37219541789874,154
Alanine,nqr,1114.136045415138,154
Alanine,11596,366.28033225510546,154
Alanine,27690,455.53612935101734,154
Alanine,22828,0.9862287964330281,154
Alanine,21968,19.904375425086425,154
Alanine,34171,2.430368880859203,154
Alanine,13677,353.0174573930622,154
Alanine,14905,41.99543332294772,154
Alanine,11352,325.2744137161186,154
Alanine,31227,12.297074203848856,154
Alanine,10116,7.791641152883561,154
Alanine,24813,35.34440269600097,154
Alanine,rnf,25.51639717155157,154
Alanine,18793,201.41806198152585,154
Alanine,16169,114.19986024580726,154
Alanine,22332,4.221122257212504,154
Alanine,10040,30.97682150081392,154
Alanine,18181,826.7314147414584,154
Alanine,17277,4083.3766462047092,154
Alanine,41824,439.1238007004702,154
Alanine,41876,395.54437653433024,154
Alanine,25237,28.471167799357723,154
Alanine,28026,2359.480486769796,154
Alanine,11040,658.9400084240558,154
Alanine,18301,19.258277434772808,154
Alanine,14729,47.05391506256015,154
Alanine,28062,173.56557561786036,154
Alanine,41916,202.11805333845646,154
Alanine,40523,25.784838408996468,154
Alanine,17941,670.1273881585105,154
Alanine,13493,57.220184311056265,154
Alanine,cyt_c,2697.006436852043,154
Alanine,24801,1197.4552522738647,154
Alanine,12556,49.455127583244554,154
Alanine,14053,13.182868370226483,154
Alanine,41812,531.2779891636095,154
Alanine,11960,9.789121022128347,154
Alanine,25588,82395.35438801917,154
Alanine,33799,34.616186108077805,154
Alanine,27682,22.942733759925392,154
Alanine,24576,172.96348834564867,154
Alanine,10152,2464.386696393364,154
Alanine,41880,523.7829853420078,154
Alanine,13509,23.096830894108713,154
Alanine,18445,94.92728481148684,154
Alanine,11708,9.095320587645148,154
Alanine,24825,217.93429033898374,154
Alanine,19833,1049.4641070333723,154
Alanine,21208,473.7200764640363,154
Alanine,13429,143.03615348355825,154
Alanine,18473,20.36377866131718,154
Alanine,26426,36.14904539343443,154
Alanine,23700,362.61243803210056,154
Alanine,27786,271.2607464229502,154
Alanine,28054,47.298571056182034,154
Alanine,15761,90.5548978623557,154
Alanine,12248,1.5826830946092303,154
Alanine,17053,14.102723817960372,154
Alanine,27686,32.60273423330092,154
Alanine,15093,745.4282188886281,154
Alanine,14717,13.098458799636806,154
Alanine,23104,8.095542727620813,154
Alanine,18049,62.05505951929207,154
Alanine,15841,4.7416801932475945,154
Alanine,41888,42.04736432138619,154
Alanine,23776,9.561507865772866,154
Alanine,10748,7083.257368728752,154
Alanine,32287,599.8589631445101,154
Alanine,14629,3.098359374034306,154
Alanine,24809,377.217719136699,154
Alanine,11612,264.4623426273345,154
Alanine,17817,51.00439162294578,154
Alanine,37751,135.51234723750758,154
Alanine,28374,5.235785137342526,154
Alanine,41896,1142.01198036273,154
Alanine,27710,325.6358385503041,154
Alanine,19521,1880.6310298104545,154
Alanine,14877,212.68105739670293,154
Alanine,23032,1286.367749160472,154
Alanine,15393,70.73211087839834,154
Alanine,27694,928.2826001542818,154
Alanine,18617,10.93252757546701,154
Alanine,19513,58.6278719101997,154
Alanine,12813,4.40610231812564,154
Alanine,14109,28.520799488485917,154
Alanine,41808,1145.8236565517163,154
Alanine,13985,3.9281179112725764,154
Alanine,27758,34.258605121524276,154
Alanine,12536,203.3411595411184,154
Alanine,19821,3.219589723015856,154
Alanine,23780,444.0456654445536,154
Alanine,18437,182.74794779905153,154
Alanine,27626,34.78572928924227,154
Alanine,15481,18.738912355935028,154
Alanine,11308,14.945068426548504,154
Alanine,25298,592.7946883272728,154
Alanine,19381,183.32918532842965,154
Alanine,10508,1.1894171397095739,154
Alanine,22628,142.55492391453083,154
Alanine,41892,5.716524541628109,154
Alanine,10164,353.02462061873433,154
Alanine,13701,4.372921456953048,154
Alanine,41840,252.35625663898355,154
Alanine,13801,13.424591545193477,154
Alanine,27678,860.0671041031849,154
Alanine,12228,2.6089970944209178,154
Alanine,19453,3660.6703733703744,154
Alanine,41908,914.4105763582317,154
Alanine,41912,392.7279617509078,154
Alanine,12641,975.0948930068512,154
Alanine,21588,5.994722258472524,154
Alanine,16249,2616.815223103141,154
Alanine,25249,391.73295403085297,154
Alanine,10840,8.73173188868161,154
Alanine,13725,117.9948903289311,154
Alanine,20700,1522.2286357071644,154
Alanine,14089,0.49393153688066216,154
Alanine,21824,428.9832408622404,154
Alanine,15901,113.12935602705969,154
Alanine,17129,4.085349209009402,154
Alanine,41792,248.39399318271916,154
Alanine,22668,20.434164574918064,154
Alanine,10380,221.7062909668147,154
Alanine,12973,30.675964007977868,154
Alanine,11172,2.696831735053707,154
Alanine,13717,38.23204827813894,154
Alanine,41868,65.41603332519747,154
Alanine,16809,644.8380434217805,154
Alanine,24284,24.813644827797734,154
Alanine,24560,17.425966169911135,154
Alanine,41872,40.094055262029144,154
Alanine,15941,180.01650427971427,154
Alanine,25209,9.286929755518354,154
Alanine,41844,1432.2623200262922,154
Alanine,23448,4.277196864609568,154
Alanine,19317,38.38626705752753,154
Alanine,25098,68.41963451887388,154
Alanine,10248,71.78313760155211,154
Alanine,27674,1360.3581976779676,154
Alanine,Na_ATPsynthase,1072.1728358831083,154
Alanine,23676,10.320582241281773,154
Alanine,23372,10.859948609488344,154
Alanine,12460,1786.6658136739704,154
Alanine,24488,8.70084703109701,154
Alanine,15469,2.6145423395850496,156
Alanine,oad,99.77513992392431,156
Alanine,11224,0.346481049666956,156
Alanine,22812,481.4512554646863,156
Alanine,16429,2.4047323705597123,156
Alanine,15101,7.6322877260502295,156
Alanine,41864,508.39600325115225,156
Alanine,17453,21.933946652796152,156
Alanine,11724,8.035629294223108,156
Alanine,28034,611.6538525805607,156
Alanine,18321,434.08596669649563,156
Alanine,21256,6.302011441900407,156
Alanine,26522,81.85673415638867,156
Alanine,19497,186.38800466314103,156
Alanine,21096,18011.358338022936,156
Alanine,27654,276.39557845858764,156
Alanine,22144,486.92412833633244,156
Alanine,12821,39.697470092373315,156
Alanine,26119,18.134293790159695,156
Alanine,13517,26.884243807178617,156
Alanine,28042,8784.143586823162,156
Alanine,41928,232.50851776154087,156
Alanine,12172,1616.0341706774877,156
Alanine,13193,58.74993439456953,156
Alanine,11680,18.875161765949017,156
Alanine,23920,356.1881025327905,156
Alanine,14801,29.594741151219665,156
Alanine,18681,3.468383455634102,156
Alanine,17661,64.64254500614899,156
Alanine,13925,14.646071290039938,156
Alanine,11816,986.4963966800431,156
Alanine,16597,35.42892519098453,156
Alanine,27551,192.71058605227685,156
Alanine,13897,6.350216134104902,156
Alanine,28442,6.075289877897025,156
Alanine,17089,310.83756666917793,156
Alanine,21432,25.642296086420135,156
Alanine,41848,786.4795866981492,156
Alanine,41884,188.6598052258555,156
Alanine,41820,58.96778872459974,156
Alanine,32715,10.510663907175974,156
Alanine,17325,12.257454392669343,156
Alanine,41804,1211.636966248257,156
Alanine,31131,34.82064309366647,156
Alanine,cyt_bo,8.788690714712924,156
Alanine,42424,1285.556308926937,156
Alanine,11768,1.0898544743318839,156
Alanine,21524,4.2975169714781085,156
Alanine,23476,1.2089478675339704,156
Alanine,23864,1080.0451518895657,156
Alanine,31139,166.2349311245714,156
Alanine,17737,34.05435933393257,156
Alanine,H_ATPsynthase,1204.3284732993097,156
Alanine,24793,2.8395178075300773,156
Alanine,41852,59.819456352163655,156
Alanine,18133,0.5144202515292841,156
Alanine,27822,14.600044228103627,156
Alanine,12605,32.14076687856535,156
Alanine,21020,29.29651857281452,156
Alanine,18253,16746.368753366532,156
Alanine,22192,3.6342899289741677,156
Alanine,20013,163.66161690655605,156
Alanine,33023,8.54292552473837,156
Alanine,15753,5.022225335345887,156
Alanine,11064,50.477877964824934,156
Alanine,41860,1045.8180647540478,156
Alanine,29355,28.9118636616576,156
Alanine,glycogen_synthase,40.18374163394701,156
Alanine,cyt_bc1,1135.5787946361588,156
Alanine,41920,1876.1824262695359,156
Alanine,12080,14.504687908142376,156
Alanine,11364,135.72443651927094,156
Alanine,15985,1448.8713853436725,156
Alanine,35331,669.282419415373,156
Alanine,13869,120.70587472588204,156
Alanine,30187,22.35143475881963,156
Alanine,21540,4.318892096116935,156
Alanine,22408,1.678403685749918,156
Alanine,24296,100.78815019240564,156
