Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
10152,A,PN96_RS22110,1,1.2884529892940138,0.32366619283439574
17325,A,PN96_RS02000,3,0.20334816797973126,0.028911337603826904
19521,A,PN96_RS03410,6,7.711904350777067,1.102000403287734
35331,A,PN96_RS11310,4,0.16550588303014932,0.17560814313514378
18445,A,PN96_RS00180,1,0.036115845835506206,0.02439823577809663
17129,A,PN96_RS10330,1,0.625307512002131,0.41891194941754567
15093,A,PN96_RS04245,2,0.6458164422978634,1.2641775400067985
22628,A,PN96_RS07375,3,0.016395260094326444,0.01174851506515309
24801,A,PN96_RS21300,6,0.2373755810153463,0.3972062178284933
25209,A,PN96_RS11330,1,0.16099347371247355,4.130182831321645
15841,B,PN96_RS21965,1,1.2235886369486126,3.0320959258409244
15841,A,PN96_RS05360,1,4.776853515207326,2.4346412008616407
41884,B,PN96_RS03565,2,0.009534617110811319,0.02694672245936629
14717,B,PN96_RS18400,4,0.341805358479047,0.08196657767451115
14717,A,PN96_RS10965,4,0.13534450262939104,0.19855190926687685
Na_ATPsynthase,A,PN96_RS13585,1,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13570,1,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13590,3,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13600,1,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13605,1,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13580,2,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13575,10,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13565,1,90.55027955978765,10.053072494586962
Na_ATPsynthase,A,PN96_RS13595,1,90.55027955978765,10.053072494586962
25237,A,PN96_RS10630,4,0.543942276526933,2.4019339526117065
12172,A,PN96_RS16595,6,5.71902666340949,2.0218814391320667
23864,A,PN96_RS01120,3,0.07106742533376423,0.15646314158288877
14089,A,PN96_RS00280,1,3.502983408402678,2.7750547936864174
13429,A,PN96_RS01115,2,0.7515153989409821,0.5975089869418926
31255,A,PN96_RS13345,4,0.014312709985510909,0.18837228551037677
41900,B,PN96_RS03565,2,0.24097153493276177,0.14241181749358842
27674,A,PN96_RS10630,4,6.283823529517653,0.30711059544211133
22144,A,PN96_RS01460,1,0.18168562103572858,0.14343213626246082
23448,A,PN96_RS08600,1,0.08919237201872572,0.2133251203678174
28066,A,PN96_RS12535,1,0.07694120451563598,0.21756328845384143
19541,A,PN96_RS10265,2,0.30431036295697894,0.061022715614921855
22332,A,PN96_RS11765,1,1.4368212472801383,0.17689970369967506
22332,A,PN96_RS11770,1,1.4368212472801383,0.17689970369967506
12653,A,PN96_RS07395,4,7.0438599362917005,7.461332731313555
28094,A,PN96_RS11740,1,0.03595181951112777,0.4332470574777521
19361,A,PN96_RS10215,1,0.13716377698261825,0.030389951385668097
24292,B,PN96_RS15020,1,0.9142914962176233,4.807210875698553
24292,A,PN96_RS02050,6,0.170884042241356,4.54966508884319
10380,A,PN96_RS12630,2,0.6081283275579126,0.07230768853787453
14329,A,PN96_RS07445,2,0.8747749997210501,0.24337486483343776
42424,A,PN96_RS11765,1,0.2834952563967546,0.57282511729163
42424,A,PN96_RS11770,1,0.2834952563967546,0.57282511729163
11816,A,PN96_RS15130,2,7.88347961598517,10.445593515982624
12080,B,PN96_RS20655,1,1.9531168006830535,0.6428407223592149
12080,A,PN96_RS03545,1,0.20981472778986207,0.148762268706421
17737,B,PN96_RS18770,2,9.96604468906522,1.3262279908359778
17737,A,PN96_RS13770,2,13.799784459057504,1.202172227093553
24284,B,PN96_RS03220,2,0.9471223270411785,0.9149029543323113
oad,A,PN96_RS01245,1,6.171565130924473,0.2070576942997762
oad,A,PN96_RS01240,1,6.171565130924473,0.2070576942997762
oad,A,PN96_RS01235,1,6.171565130924473,0.2070576942997762
18473,A,PN96_RS07905,2,0.10806695054791017,1.7027543955322972
20345,A,PN96_RS07425,1,1.9209585816409138,6.5381517683943855
41896,B,PN96_RS20950,1,2.4809418764161406,0.0677637536343323
41896,A,PN96_RS07515,1,2.4499536670893085,0.07886858738572655
15481,A,PN96_RS21240,2,0.08295499571509463,0.5327121190775617
15481,C,PN96_RS10090,2,0.15293816848014213,1.592953033801313
14657,A,PN96_RS00955,2,15.895811539209067,0.3701985080193559
37751,A,PN96_RS05440,1,0.4828549735048232,0.7595984859567606
23700,A,PN96_RS09240,2,0.07614368834146627,0.9832711668011457
41804,B,PN96_RS17995,4,12.857342864553226,4.024381498838492
41804,A,PN96_RS03555,4,0.7597590937110821,2.7139096148881037
23476,A,PN96_RS03960,1,0.3495147266637422,0.05858334427410568
61092,A,PN96_RS15000,2,0.46759343678577203,6.56074211185039
11596,A,PN96_RS03690,2,0.0580473118187385,0.22214128106583375
21096,B,PN96_RS18765,12,12.853713199293976,5.74333087674343
26426,A,PN96_RS01100,4,0.08662000468984586,0.1273255958684285
23744,A,PN96_RS07895,2,6.499995224309497,0.8895491568244887
15761,B,PN96_RS14980,1,3.638539492454578,1.2273891844506264
15761,A,PN96_RS11205,4,0.2358834119108907,0.536768894481327
22008,A,PN96_RS05150,2,0.17801048130811006,0.13519204649130534
10892,A,PN96_RS11760,2,3.3482398953514267,4.020921300657261
22668,A,PN96_RS02365,1,0.7384907761578634,0.03688519908045162
22408,A,PN96_RS10215,1,0.21444601669676616,0.023484149662996466
23104,A,PN96_RS00515,1,4.683216205552661,0.5108768476459362
27682,A,PN96_RS10630,4,1.037740027634321,1.256048116291069
28026,A,PN96_RS04115,2,0.2474359655507935,2.736231687268244
28026,A,PN96_RS04120,2,0.2474359655507935,2.736231687268244
15753,A,PN96_RS14775,2,0.7074730722963951,0.061127453272482854
19597,A,PN96_RS00590,1,0.22290794502791095,0.2679869493617602
38215,B,PN96_RS21965,1,1.9463706191319168,1.3292786148193232
38215,A,PN96_RS05360,1,21.66439621079445,1.6550660813856584
20013,A,PN96_RS00575,6,0.4835063267233887,1.5544896073345722
20013,A,PN96_RS00570,6,0.4835063267233887,1.5544896073345722
24368,A,PN96_RS18645,1,0.3201384434803842,1.4842791054290443
34171,B,PN96_RS19840,4,0.23655133495906414,0.13021714668228987
34171,A,PN96_RS02525,4,0.8519599050749246,2.856155475012
15009,A,PN96_RS11815,1,0.9483830839396665,0.3835581741013954
15393,A,PN96_RS14075,2,0.5804153744457923,0.11215795608228472
10840,A,PN96_RS11195,1,0.4203883507095078,0.16103355691256804
19833,A,PN96_RS09315,6,1.022961149772842,0.16676064281248293
41808,B,PN96_RS05720,2,0.1390487973995015,2.1317080656650402
41808,A,PN96_RS02355,1,0.14835414786586681,3.153089899762384
19821,A,PN96_RS14985,4,0.06065286133757782,0.2743215598233046
41844,B,PN96_RS05720,2,0.1807731990590009,3.781926052113416
41844,A,PN96_RS02355,1,0.22665203711882143,0.7058366436115935
13509,A,PN96_RS13610,3,0.1803251842624042,0.11938500047474548
28042,A,PN96_RS01365,24,6.227484199384152,35.07899820068649
28042,A,PN96_RS01375,24,6.227484199384152,35.07899820068649
28042,A,PN96_RS01370,24,6.227484199384152,35.07899820068649
41820,B,PN96_RS03565,2,0.15757064657319325,0.029497052524374852
13869,A,PN96_RS10960,1,0.0475140729589027,0.17712450329264642
41860,B,PN96_RS05720,2,0.45163982229057537,2.3146008169365966
41860,A,PN96_RS02355,1,4.047800655134652,2.8523867510161973
25213,A,PN96_RS07855,1,0.056868008042574095,0.3093172649330388
19497,A,PN96_RS07490,1,0.019760869852328902,0.2093873989985347
41916,B,PN96_RS03565,2,0.016489935014157086,0.4753273496775662
14905,A,PN96_RS02990,4,1.000027678360484,0.2632380608323918
11172,A,PN96_RS00265,1,0.2693043046327763,0.13975162997443277
23352,A,PN96_RS05100,1,3.217009982986647,0.271449049339236
23352,C,PN96_RS22505,1,0.5804836370253108,0.43457609599346025
23352,D,PN96_RS23215,1,0.5185700780503094,0.07703038196937441
23424,A,PN96_RS01650,1,3.12977834503061,0.2927622480908291
24296,A,PN96_RS23400,2,1.3739989661748593,0.3010153290526204
10040,A,PN96_RS12815,1,2.0581567940975103,0.28680697255310467
21588,A,PN96_RS15005,1,0.15295939017699728,2.2200755207205867
32715,A,PN96_RS11760,2,3.021343375741275,0.07338951750401522
11352,B,PN96_RS21805,2,0.22136064768062014,0.2927477253586793
11352,A,PN96_RS03415,2,0.23831849157754723,0.2029590372008549
14465,A,PN96_RS07890,1,1.808173254876678,3.283142004966137
25098,A,PN96_RS10630,4,0.5506083551060341,0.35123076916988066
21208,A,PN96_RS01795,1,0.38693803547083055,0.3585669889239103
30187,A,PN96_RS05685,1,0.04202947544265239,0.8629913932255072
14629,A,PN96_RS15010,2,0.20808079718848727,0.30040939135807065
14729,A,PN96_RS00925,2,6.611534775729989,7.29359619286504
11612,B,PN96_RS11255,2,5.842221797727535,0.7680427761464167
11612,B,PN96_RS11260,2,5.842221797727535,0.7680427761464167
11612,A,PN96_RS11250,2,5.9864630053499,7.432122410428242
11612,A,PN96_RS11245,2,5.9864630053499,7.432122410428242
17661,A,PN96_RS09380,2,15.785099202842519,26.134019246232477
17661,A,PN96_RS09385,2,15.785099202842519,26.134019246232477
29355,A,PN96_RS09825,1,0.10325407937585922,1.521288272619055
29355,C,PN96_RS01130,1,0.06913765326181866,3.2311272152607113
29355,D,PN96_RS07630,1,1.2605955496052803,0.14001242925805568
18301,A,PN96_RS10570,2,0.09832923990292186,0.3013459413636972
20780,A,PN96_RS12730,4,0.08577474730617769,0.08244131211215282
13193,A,PN96_RS13755,8,0.04163499955725658,0.0585726816927159
rnf,A,PN96_RS03320,1,12.220150938646679,0.5421361876105939
rnf,A,PN96_RS03315,1,12.220150938646679,0.5421361876105939
rnf,A,PN96_RS03305,1,12.220150938646679,0.5421361876105939
rnf,A,PN96_RS03300,1,12.220150938646679,0.5421361876105939
rnf,A,PN96_RS03310,1,12.220150938646679,0.5421361876105939
rnf,A,PN96_RS03295,1,12.220150938646679,0.5421361876105939
glycogen_synthase,A,PN96_RS08405,1,5.12867059545208,0.15268498060189348
23288,B,PN96_RS03235,1,0.30982297949560916,0.0874355298424293
11308,B,PN96_RS14395,1,0.045469944408759046,0.06160081498173428
11308,A,PN96_RS02970,1,0.04749139935894231,0.0204493033264531
11308,C,PN96_RS02380,1,0.9475930704307558,0.2891154973217324
23780,A,PN96_RS05430,2,0.6427528086449515,0.487058239446055
28386,A,PN96_RS11370,2,0.1867263719841916,0.01780315890059144
31227,A,PN96_RS11355,2,0.03518324524333787,0.01114087778237366
12248,A,PN96_RS00050,1,0.12192826220633972,0.013296343886964143
41824,B,PN96_RS17995,4,0.8318904222380364,0.3820825538066616
41824,A,PN96_RS03555,4,13.409729237865239,2.3419369006672612
12556,A,PN96_RS05365,1,8.753782667011441,1.494835662715888
27758,A,PN96_RS21250,1,0.15551154778852835,0.216756111724589
27758,A,PN96_RS22095,2,0.15551154778852835,0.216756111724589
27758,A,PN96_RS01375,2,0.15551154778852835,0.216756111724589
27758,A,PN96_RS21230,1,0.15551154778852835,0.216756111724589
