Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
41820,B,PN96_RS03565,2,0.08530785298743356,0.20010588260930667
13869,A,PN96_RS10960,1,0.40587845416684337,0.0873371399957628
41860,B,PN96_RS05720,2,6.029243812646748,3.4543515402219915
41860,A,PN96_RS02355,1,0.6857352170612214,0.4818143738448994
25213,A,PN96_RS07855,1,1.0390611821204265,0.6536648725011897
32271,A,PN96_RS11760,2,0.3875974976617417,0.53119911270218
41916,B,PN96_RS03565,2,0.03411986543123467,0.2921023712046336
14905,A,PN96_RS02990,4,0.2513288517243907,0.6547288267549588
11172,A,PN96_RS00265,1,0.06724071047460134,0.018633553346448898
23424,A,PN96_RS01650,1,2.762759663028216,3.649941477748262
24296,A,PN96_RS23400,2,4.4615935669917475,1.3794574763573353
10040,A,PN96_RS12815,1,0.820310208312934,2.9419421946993403
21588,A,PN96_RS15005,1,0.5203442639300776,0.05328178848856451
32715,A,PN96_RS11760,2,0.3064403509593265,4.028213170593962
11352,B,PN96_RS21805,2,4.461520506441942,0.6473283923766913
11352,A,PN96_RS03415,2,2.3916056022154457,2.321491201997907
14465,A,PN96_RS07890,1,0.2856186408637786,4.7614422258916
25098,A,PN96_RS10630,4,1.0487052519796647,0.7410675071412562
21208,A,PN96_RS01795,1,0.1133243316190327,1.5248295621925796
30187,A,PN96_RS05685,1,0.2672730652692476,0.07447544469855995
14629,A,PN96_RS15010,2,0.18224707216541247,0.06758007406380166
14729,A,PN96_RS00925,2,193.46315265014462,31.049667884118417
11612,B,PN96_RS11255,2,15.181189297113628,0.2824713349914042
11612,B,PN96_RS11260,2,15.181189297113628,0.2824713349914042
11612,A,PN96_RS11250,2,6.905959150653392,0.22236062493762157
11612,A,PN96_RS11245,2,6.905959150653392,0.22236062493762157
17661,A,PN96_RS09380,2,38.310582703723185,68.42031104582242
