Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
54900,B,PN96_RS20950,1,2.4405492435053833,2.683487602502838
54900,A,PN96_RS07515,1,0.0987473271248985,1.370848462160878
41840,A,PN96_RS03555,4,0.8057511300628513,8.12776496877141
21620,A,PN96_RS13990,1,0.5941305291450386,0.3924275504401839
25249,B,PN96_RS13645,2,0.1012545813414409,0.4782762071362776
25249,B,PN96_RS11720,2,0.1012545813414409,0.4782762071362776
25249,A,PN96_RS13645,2,0.09298138447417911,0.67754380806811
25249,A,PN96_RS13650,2,0.09298138447417911,0.67754380806811
25249,C,PN96_RS13650,2,0.025863362776171746,0.05176788311018292
25249,C,PN96_RS11715,2,0.025863362776171746,0.05176788311018292
25249,D,PN96_RS11715,2,0.022851039165033643,0.10259231711140077
25249,D,PN96_RS11720,2,0.022851039165033643,0.10259231711140077
28442,B,PN96_RS12625,1,0.16540498522049507,0.49519280072031274
19381,A,PN96_RS08465,2,0.7712285716166468,0.2543759982284707
41888,A,PN96_RS03555,4,0.7233137356906673,4.937377704470252
33799,A,PN96_RS07900,2,2.032339184969829,0.4196356117789998
10532,B,PN96_RS03955,2,1.3234895033225684,3.9096289915930615
10532,B,PN96_RS03950,2,1.3234895033225684,3.9096289915930615
10532,A,PN96_RS22760,2,0.10127910835754464,0.1326684113124604
10532,A,PN96_RS03950,2,0.10127910835754464,0.1326684113124604
23032,A,PN96_RS02465,2,1.0914670621630604,0.15094783798612088
41868,B,PN96_RS03565,2,0.02870930009145035,0.027060136649561476
12973,A,PN96_RS09515,1,0.12710074021548504,0.08002875748535085
27551,A,PN96_RS02320,2,0.02215827327461698,0.005823184710183606
18437,A,PN96_RS09865,2,0.06019518318815846,0.14045189879061734
24809,A,PN96_RS13640,2,1.0293068084121055,0.2481394032031269
28030,A,PN96_RS04115,2,0.6305297402110923,7.650067420717732
28030,A,PN96_RS04120,2,0.6305297402110923,7.650067420717732
18681,A,PN96_RS00555,1,0.21027334107010787,0.11460531494865916
24793,A,PN96_RS07885,1,0.7119485535149765,0.6364889010678793
24793,A,PN96_RS07875,1,0.7119485535149765,0.6364889010678793
22824,A,PN96_RS16680,1,0.2552078288556316,0.21022907183794753
13985,A,PN96_RS11200,1,0.27389221814639114,0.09315619881197053
10116,A,PN96_RS05370,2,6.07986237222897,0.5188893296707123
11708,A,PN96_RS10575,4,0.08185244964932349,0.020002146914124167
22828,A,PN96_RS07870,1,0.08833499198020701,0.044309384019580754
27786,B,PN96_RS01375,1,0.21187179510589754,0.1805098581151072
27786,B,PN96_RS09395,2,0.21187179510589754,0.1805098581151072
27786,B,PN96_RS09390,2,0.21187179510589754,0.1805098581151072
27786,A,PN96_RS22095,1,0.0405055079831464,0.12072182169403874
27786,A,PN96_RS09395,2,0.0405055079831464,0.12072182169403874
27786,A,PN96_RS09390,2,0.0405055079831464,0.12072182169403874
41836,B,PN96_RS03565,2,0.09727921548892299,0.5481319597041241
43604,A,PN96_RS10615,1,0.1119831029481536,0.18712615893721396
14829,A,PN96_RS08935,2,0.34284496660948494,0.8751441729775911
14829,A,PN96_RS09630,2,0.34284496660948494,0.8751441729775911
27822,A,PN96_RS10515,1,0.7660715697060685,0.1485981320456977
20249,B,PN96_RS23260,1,0.0764601219871601,1.0456765141800428
20249,A,PN96_RS15120,1,0.22341219478714763,0.1770522773437081
23372,A,PN96_RS11350,1,2.3206476143316226,0.28757354487083914
23920,A,PN96_RS07950,4,0.41969963338288163,1.738237461474448
13233,B,PN96_RS15460,6,2.4412632272246033,6.056206196567037
13233,A,PN96_RS01785,6,0.7626695763664917,14.432855239501684
13233,C,PN96_RS16680,6,2.315472911193469,1.0191614515281189
15609,A,PN96_RS09870,6,0.35416848920541116,0.41502960010592643
15757,B,PN96_RS14980,1,0.7958158844054303,0.2887084947713899
15757,A,PN96_RS11205,4,3.175902391950409,0.053967012080948
15757,A,PN96_RS14980,1,3.175902391950409,0.053967012080948
13493,A,PN96_RS13345,4,0.03429356635889081,0.0531834273723066
41908,B,PN96_RS05720,2,1.1217847234563787,0.5751645281541871
41908,A,PN96_RS02355,1,2.1186227509115367,0.14162464163545427
