Protein,AbsoluteMoleFraction
PN96_RS03545,8.36811522428489
PN96_RS22760,0.5444732209638936
PN96_RS11205,18.11299283378649
PN96_RS07445,7.502671311101709
PN96_RS01115,0.3515320848326773
PN96_RS09400,1.1632251654254968
PN96_RS06345,2.520701064850875
PN96_RS11765,22.709582432822643
PN96_RS23260,0.42933855884432487
PN96_RS03665,4.2187519505754
PN96_RS02970,24.655719318799534
PN96_RS11760,35.00077808229102
PN96_RS11365,1.4177594767721422
PN96_RS13585,2.1611961484981017
PN96_RS10615,2.237094893901686
PN96_RS00180,56.5653066504912
PN96_RS14285,0.7164728349786675
PN96_RS01460,18.567944618273433
PN96_RS11990,33.66318310517389
PN96_RS12250,0.09537741516834512
PN96_RS07880,6.927674468138525
PN96_RS11715,0.9123102339493683
PN96_RS07425,15.67499051862683
PN96_RS02145,19.715528978953
PN96_RS02000,16.038282299439192
PN96_RS05150,7.806328816658947
PN96_RS04120,5.185922491104358
PN96_RS01785,0.5109409990980494
PN96_RS09385,20.126464950948908
PN96_RS02955,1.5303636618924255
PN96_RS07375,3.541846236968907
PN96_RS22530,0.14387839700943952
PN96_RS15460,0.5182413176123359
PN96_RS03220,21.60688498418894
PN96_RS03550,3.968934482629071
PN96_RS14775,22.845770496101213
PN96_RS05095,0.17675742457014756
PN96_RS00050,2.1811061108231464
PN96_RS01235,0.442501575392751
PN96_RS11975,0.8990982105675768
PN96_RS11200,22.04887816042528
PN96_RS01375,21.91745781199617
PN96_RS02525,47.31154315966648
PN96_RS02320,0.11648683350265508
PN96_RS16595,0.16941636679482738
PN96_RS14980,8.64729018973263
PN96_RS17705,6.222397083567042
PN96_RS12730,1.7327576817408306
PN96_RS12930,17.23982694544673
PN96_RS20825,8.575155082329934
PN96_RS11065,0.02984290271694456
PN96_RS02170,8.441352484936992
PN96_RS11710,7.7224582802486275
PN96_RS00950,5.069071900090089
PN96_RS13230,0.5265222768406427
PN96_RS14985,29.535070592213916
PN96_RS14995,34.52334104180247
PN96_RS22110,0.023874202203581205
PN96_RS09830,1.7923159980908687
PN96_RS11855,12.499969936192393
PN96_RS21230,9.553627179443463
PN96_RS09865,0.4514055758827258
PN96_RS02465,0.3297961067678131
PN96_RS02160,1.4679318680728606
PN96_RS07900,1.69303360957867
PN96_RS10960,8.602602794678061
PN96_RS13580,16.231223215515485
PN96_RS11355,0.6260512674694129
PN96_RS03320,0.1401093802676971
PN96_RS15165,9.207336441701552
PN96_RS01240,18.084937497197004
PN96_RS13600,120.91865514536049
PN96_RS20950,0.2191847029081787
PN96_RS10630,6.798934828798456
PN96_RS11375,0.7247625680851041
PN96_RS21805,4.612949712838879
PN96_RS10090,46.36702812232633
PN96_RS00265,7.6724281918231805
PN96_RS10575,24.555282339209555
PN96_RS02350,0.2167227017240924
PN96_RS09415,0.23985913439978163
PN96_RS18415,3.7829902080816695
PN96_RS11255,6.317229266312734
PN96_RS21250,3.1193404610033575
PN96_RS02545,1.530283412685127
PN96_RS03310,1.7287897503388392
PN96_RS00270,17.358971675551658
PN96_RS03960,5.139072009670526
PN96_RS15175,10.00777517510448
PN96_RS16680,0.4533243089702895
PN96_RS11450,1.9225949917382792
PN96_RS07875,6.741427364749962
PN96_RS15010,15.5947357835001
PN96_RS10215,1.6624583274006317
PN96_RS09515,46.232544431494475
PN96_RS12535,0.5354204184418166
PN96_RS13345,68.56725791464629
PN96_RS05360,5.2477281813642715
PN96_RS04115,1.0851797598234394
PN96_RS07490,0.6944704023974556
PN96_RS05720,6.845519327544359
PN96_RS10930,2.596685564767931
PN96_RS07870,20.819039162232194
PN96_RS20820,13.999837343814573
PN96_RS10515,0.3514698730531343
PN96_RS11010,6.86129476157327
PN96_RS14075,3.2249848031063775
PN96_RS15065,2.4248498297844825
PN96_RS11380,0.6622383173788328
PN96_RS03975,8.833500701727562
PN96_RS15170,24.14054274318858
PN96_RS04300,0.7735484680079038
PN96_RS21965,8.930286329988155
PN96_RS11720,3.754203038111139
PN96_RS01120,0.06962531760970715
PN96_RS18410,32.58965386499091
PN96_RS10270,0.7556241349580719
PN96_RS05830,1.5216090030685863
PN96_RS12480,1.1064353268989968
PN96_RS15000,0.5427520241411219
PN96_RS11350,0.40618803163969597
PN96_RS03235,11.796489100485946
PN96_RS00280,0.33427289133564664
PN96_RS15130,1.6650229982332758
PN96_RS11260,1.2693852678497994
PN96_RS05820,0.22648223497870548
PN96_RS08405,1.5379467013338768
PN96_RS21125,0.1922118698488431
PN96_RS02990,14.680944164382366
PN96_RS02365,0.19600598002512765
PN96_RS03315,0.1499959839965775
PN96_RS13610,2.375686917654205
PN96_RS09035,3.031931340636338
PN96_RS10725,0.5121927989209897
PN96_RS21300,14.87895989033561
PN96_RS13640,1.6529585246074183
PN96_RS00175,7.0661153706722635
PN96_RS15070,3.410342158817369
PN96_RS01100,6.814203931654679
PN96_RS14070,21.658863987778414
PN96_RS00575,5.01383475680678
